"pasta","wav","ingles","traducao_pt","category","emotion","urgency","token_type","assembly_mode","radio_style","speaker_role","pause_profile","intensity"
"voice/position/p53","53-a.wav","p53","Pê cinquenta e três","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p53","53-b.wav","p53","Pê cinquenta e três","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p53","53-c.wav","p53","Pê cinquenta e três","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p48","48-a.wav","p48","Pê quarenta e oito","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p48","48-b.wav","p48","Pê quarenta e oito","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p48","48-c.wav","p48","Pê quarenta e oito","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p42","42-a.wav","p42","Pê quarenta e dois","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p42","42-b.wav","p42","Pê quarenta e dois","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p42","42-c.wav","p42","Pê quarenta e dois","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p56","56-a.wav","p56","Pê cinquenta e seis","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p56","56-b.wav","p56","Pê cinquenta e seis","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p56","56-c.wav","p56","Pê cinquenta e seis","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p7","3-a.wav","7th position","Pê sete","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p7","3-b.wav","7th position","Pê sete","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p7","3-c.wav","7th position","Pê sete","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p7","1-a.wav","p7","Pê sete","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p7","1-b.wav","p7","Pê sete","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p7","1-c.wav","p7","Pê sete","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p7","2-a.wav","p7","Pê sete","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p7","2-b.wav","p7","Pê sete","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p7","2-c.wav","p7","Pê sete","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p30","30-a.wav","p30","Pê trinta","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p30","30-b.wav","p30","Pê trinta","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p30","30-c.wav","p30","Pê trinta","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p36","36-a.wav","p36","Pê trinta e seis","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p36","36-b.wav","p36","Pê trinta e seis","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p36","36-c.wav","p36","Pê trinta e seis","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p34","34-a.wav","p34","Pê trinta e quatro","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p34","34-b.wav","p34","Pê trinta e quatro","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/position/p34","34-c.wav","p34","Pê trinta e quatro","position","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/19point4","19point4-a.wav","19-point 4","Dezenove ponto quatro","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/19point4","19point4-b.wav","19-point 4","Dezenove ponto quatro","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/19point4","19point4-c.wav","19-point 4","Dezenove ponto quatro","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/43point2","43point2-a.wav","43-point 2","Quarenta e três ponto dois","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/43point2","43point2-b.wav","43-point 2","Quarenta e três ponto dois","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/43point2","43point2-c.wav","43-point 2","Quarenta e três ponto dois","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/4point5","4point5-a.wav","4-point 5","Quatro ponto cinco","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/4point5","4point5-b.wav","4-point 5","Quatro ponto cinco","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/4point5","4point5-c.wav","4-point 5","Quatro ponto cinco","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/point97","point97-a.wav","point 97","ponto noventa e sete","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/point97","point97-b.wav","point 97","ponto noventa e sete","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/point97","point97-c.wav","point 97","ponto noventa e sete","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/53point5","53point5-a.wav","53-point 5","Cinquenta e três ponto cinco","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/53point5","53point5-b.wav","53-point 5","Cinquenta e três ponto cinco","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/53point5","53point5-c.wav","53-point 5","Cinquenta e três ponto cinco","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/26point1","26point1-a.wav","26-point 1","Vinte e seis ponto um","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/26point1","26point1-b.wav","26-point 1","Vinte e seis ponto um","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/26point1","26point1-c.wav","26-point 1","Vinte e seis ponto um","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/43point6","43point6-a.wav","43-point 6","Quarenta e três ponto seis","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/43point6","43point6-b.wav","43-point 6","Quarenta e três ponto seis","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/43point6","43point6-c.wav","43-point 6","Quarenta e três ponto seis","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/53","1-a.wav","53","Cinquenta e três","numbers","neutral","low","number","static","standard","race_engineer","normal_pause","0.5"
"voice/numbers/53","1-b.wav","53","Cinquenta e três","numbers","neutral","low","number","static","standard","race_engineer","normal_pause","0.5"
"voice/numbers/53","1-c.wav","53","Cinquenta e três","numbers","neutral","low","number","static","standard","race_engineer","normal_pause","0.5"
"voice/numbers/28point3","28point3-a.wav","28-point 3","Vinte e oito ponto três","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/28point3","28point3-b.wav","28-point 3","Vinte e oito ponto três","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/28point3","28point3-c.wav","28-point 3","Vinte e oito ponto três","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/46point4","46point4-a.wav","46-point 4","Quarenta e seis ponto quatro","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/46point4","46point4-b.wav","46-point 4","Quarenta e seis ponto quatro","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/46point4","46point4-c.wav","46-point 4","Quarenta e seis ponto quatro","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
"voice/numbers/1_18","1_18-a.wav","1 18","Um dezoito","numbers","neutral","low","fragment","procedural","standard","race_engineer","micro_pause","0.5"
